DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,RESD= Rt,RESM,SP,TENS,,porosity,log rt,calculated log rt,,,
336.804,20,18.741,2.1744,0.0587847,137.9288,57.3577,0.484241,34.8365,30.7352,48.8921,228.1751,0.4756,0.288242424,1.542034515,-2.717270894,,,
336.9564,20,18.7656,2.1757,0.0816273,138.2061,56.0045,0.489552,34.8199,30.8511,48.8481,228.8664,0.4743,0.287454545,1.54182752,-2.722025779,,,
337.1088,20,18.7125,2.1554,0.0756686,134.5875,54.7002,0.481992,35.184,31.0352,49.0384,228.5706,0.4946,0.299757576,1.546345212,-2.64922183,,,
337.2612,20,18.6282,2.1265,0.0581682,129.4077,53.4154,0.469274,35.7007,31.2466,49.3225,227.8794,0.5235,0.317272727,1.552676732,-2.550571534,,,
337.4136,20,18.5438,2.0975,0.0406678,124.2279,52.1307,0.456556,36.2174,31.4581,49.6066,227.1881,0.5525,0.334848485,1.55891727,-2.456909148,,,
337.566,20,18.5301,2.0848,0.0341334,122.0434,52.8659,0.445868,36.7229,31.8395,49.6394,227.05,0.5652,0.342545455,1.56493697,-2.417429665,,,
337.7184,20,18.6087,2.0934,0.0419545,123.78,56.2453,0.437838,37.2135,32.4435,49.3434,227.636,0.5566,0.337333333,1.570700518,-2.44406547,,,
337.8708,20,18.6873,2.102,0.0497756,125.5166,59.6248,0.429808,37.7042,33.0475,49.0473,228.2221,0.548,0.332121212,1.57638973,-2.471116044,,,
338.0232,20,18.7463,2.1094,0.054632,126.9211,62.9305,0.424003,38.1072,33.5239,48.7989,228.7349,0.5406,0.327636364,1.581007039,-2.494734112,,,
338.1756,20,18.696,2.1106,0.0429781,126.4757,65.8251,0.430591,38.0221,33.2903,48.8155,228.8401,0.5394,0.326909091,1.5800361,-2.498594509,,,
338.328,20,18.6457,2.1118,0.0313242,126.0303,68.7198,0.437179,37.9369,33.0566,48.8321,228.9454,0.5382,0.326181818,1.57906184,-2.502463504,,,
338.4804,20,18.5954,2.113,0.0196703,125.585,71.6144,0.443767,37.8518,32.8229,48.8487,229.0506,0.537,0.325454545,1.578086537,-2.506341135,,,
338.6328,20,18.759,2.1271,0.0327615,128.3136,72.2974,0.443773,37.6538,32.5555,48.7896,229.3108,0.5229,0.316909091,1.575808811,-2.55256371,,,
338.7852,20,18.9542,2.143,0.0495049,131.5107,72.654,0.442808,37.4393,32.2831,48.7193,229.5938,0.507,0.307272727,1.57332772,-2.60620644,,,
338.9376,20,19.1494,2.159,0.0662482,134.7077,73.0105,0.441844,37.2247,32.0107,48.649,229.8769,0.491,0.297575758,1.570831206,-2.661912309,,,
339.09,20,19.1555,2.1664,0.0633184,135.0247,70.4823,0.436025,37.1469,32.0968,48.522,229.8256,0.4836,0.293090909,1.569922577,-2.688293109,,,
339.2424,20,19.0305,2.1677,0.0467485,133.3449,65.9541,0.426842,37.164,32.4315,48.3557,229.5426,0.4823,0.29230303,1.570122451,-2.69296923,,,
339.3948,20,18.9055,2.1691,0.0301786,131.6651,61.4258,0.417658,37.1811,32.7662,48.1894,229.2595,0.4809,0.291454545,1.570322234,-2.698019169,,,
339.5472,20,18.8324,2.1692,0.0207285,130.4387,58.6066,0.412926,37.1913,32.955,48.0639,229.0641,0.4808,0.291393939,1.570441359,-2.698380442,,,
339.6996,20,18.8753,2.1662,0.0271473,130.2227,59.5966,0.418115,37.1862,32.8188,48.0293,229.0641,0.4838,0.293212121,1.570381801,-2.687574822,,,
339.852,20,18.9182,2.1633,0.033566,130.0067,60.5866,0.423305,37.1811,32.6827,47.9947,229.0641,0.4867,0.294969697,1.570322234,-2.677192893,,,
340.0044,20,18.9564,2.1603,0.0399355,129.8647,61.5287,0.428355,37.1627,32.5379,47.9647,229.0542,0.4897,0.296787879,1.570107259,-2.666517862,,,
340.1568,20,18.8401,2.1551,0.0446492,132.212,60.8621,0.428715,36.6982,32.1043,48.0886,228.7113,0.4949,0.299939394,1.564644763,-2.648168462,,,
340.3092,20,18.7238,2.15,0.0493629,134.5593,60.1955,0.429075,36.2337,31.6708,48.2125,228.3684,0.5,0.303030303,1.559112684,-2.63035826,,,
340.4616,20,18.6075,2.1448,0.0540765,136.9066,59.5289,0.429435,35.7692,31.2372,48.3364,228.0255,0.5052,0.306181818,1.553509227,-2.61238491,,,
340.614,20,18.528,2.1392,0.0469602,136.3966,58.9141,0.422491,35.2027,30.8876,48.375,228.1956,0.5108,0.309575758,1.546575975,-2.593234723,,,
340.7664,20,18.4608,2.1334,0.035859,134.9241,58.3168,0.413086,34.6018,30.5662,48.3848,228.5385,0.5166,0.313090909,1.539098692,-2.57362067,,,
340.9188,20,18.3937,2.1277,0.0247578,133.4516,57.7194,0.403681,34.001,30.2449,48.3947,228.8814,0.5223,0.316545455,1.53149169,-2.554558174,,,
341.0712,20,18.3536,2.123,0.0166358,133.2388,58.9194,0.406277,33.5275,29.9463,48.446,229.6499,0.527,0.319393939,1.525401171,-2.538995817,,,
341.2236,20,18.3444,2.1196,0.0119112,134.4627,62.1691,0.422559,33.1992,29.6736,48.5447,230.9036,0.5304,0.321454545,1.521127619,-2.527824216,,,
341.376,20,18.3352,2.1163,0.0071866,135.6866,65.4187,0.438842,32.8709,29.401,48.6435,232.1573,0.5337,0.323454545,1.516811595,-2.517049466,,,
341.5284,20,18.3538,2.1159,0.0031453,136.7357,67.0804,0.449347,32.5519,29.0989,48.734,232.9438,0.5341,0.32369697,1.512576343,-2.515747966,,,
341.6808,20,18.4936,2.1289,0.0020879,137.0215,61.8086,0.434625,32.2731,28.6686,48.7886,231.6901,0.5211,0.315818182,1.508840684,-2.558553985,,,
341.8332,20,18.6335,2.1418,0.0010305,137.3073,56.5367,0.419903,31.9943,28.2383,48.8433,230.4363,0.5082,0.308,1.505072613,-2.602099635,,,
341.9856,20,18.7733,2.1547,-2.69E-05,137.5931,51.2649,0.40518,31.7155,27.808,48.898,229.1826,0.4953,0.300181818,1.501271563,-2.646764966,,,
342.138,20,18.8991,2.1566,0.0048602,136.9056,56.3359,0.399567,31.6287,27.855,49.0078,229.6901,0.4934,0.299030303,1.500081342,-2.653441697,,,
342.2904,20,19.0234,2.1573,0.0103676,136.1166,62.4861,0.394904,31.562,27.9518,49.1234,230.3814,0.4927,0.298606061,1.499164515,-2.655908029,,,
342.4428,20,19.1478,2.1579,0.015875,135.3276,68.6364,0.390241,31.4953,28.0487,49.239,231.0726,0.4921,0.298242424,1.498245749,-2.658024817,,,
342.5952,20,19.2384,2.1555,0.0186019,135.1624,72.0764,0.390394,31.6763,28.2506,49.3014,231.1836,0.4945,0.29969697,1.500734447,-2.649573094,,,
342.7476,20,19.3088,2.1511,0.0196582,135.3719,73.8881,0.393439,32.0063,28.5157,49.3319,230.946,0.4989,0.302363636,1.505235472,-2.634184262,,,
342.9,20,19.3791,2.1467,0.0207144,135.5814,75.6997,0.396484,32.3363,28.7808,49.3623,230.7083,0.5033,0.305030303,1.509690325,-2.618930556,,,
343.0524,20,19.3506,2.1291,0.0220014,135.6836,75.3143,0.398654,32.6332,29.0958,49.2025,230.3963,0.5209,0.31569697,1.513659663,-2.559220848,,,
343.2048,20,19.1335,2.0861,0.0237288,135.5812,70.7362,0.399152,32.867,29.5059,48.6795,229.9428,0.5639,0.341757576,1.516760065,-2.421429899,,,
343.3572,20,18.9163,2.0432,0.0254561,135.4788,66.1581,0.399651,33.1009,29.916,48.1564,229.4892,0.6068,0.367757576,1.519839802,-2.294055989,,,
343.5096,20,18.7287,2.0058,0.0277018,135.4335,62.0218,0.399379,33.3554,30.3078,47.6424,229.0982,0.6442,0.390424242,1.523166153,-2.190155396,,,
343.662,20,18.981,2.0516,0.0376581,136.2372,64.4577,0.387653,33.9182,30.4281,47.2616,229.6389,0.5984,0.362666667,1.530432797,-2.318271938,,,
343.8144,20,19.2333,2.0974,0.0476143,137.0409,66.8937,0.375927,34.481,30.5484,46.8808,230.1796,0.5526,0.334909091,1.537579853,-2.456594755,,,
343.9668,20,19.4856,2.1432,0.0575706,137.8446,69.3296,0.364202,35.0437,30.6687,46.5,230.7203,0.5068,0.307151515,1.544609954,-2.606891853,,,
344.1192,20,19.6788,2.1476,0.0530053,133.7269,69.2979,0.368031,35.3692,31.0221,46.2926,230.1455,0.5024,0.304484848,1.548625237,-2.622039755,,,
344.2716,20,19.8555,2.1405,0.0443956,128.2385,68.5789,0.376193,35.6286,31.4404,46.1334,229.2601,0.5095,0.308787879,1.551798757,-2.597661524,,,
344.424,20,20.0321,2.1334,0.0357858,122.7501,67.8599,0.384354,35.8879,31.8587,45.9742,228.3747,0.5166,0.313090909,1.554948046,-2.57362067,,,
344.5764,20,20.1587,2.139,0.0329827,120.5546,66.6997,0.393998,36.0861,32.0642,45.9322,228.1824,0.511,0.30969697,1.557339948,-2.592554677,,,
344.7288,20,20.2355,2.1573,0.0359557,121.6346,65.1007,0.405116,36.2236,32.058,46.0066,228.6795,0.4927,0.298606061,1.558991609,-2.655908029,,,
344.8812,20,20.3123,2.1756,0.0389288,122.7147,63.5017,0.416234,36.361,32.0517,46.081,229.1766,0.4744,0.287515152,1.560635819,-2.721659556,,,
345.0336,19.6472,20.3704,2.1861,0.0408122,124.2483,62.023,0.421008,36.4971,31.9814,46.1396,229.5306,0.4639,0.281151515,1.562258357,-2.760540788,,,
345.186,18.047,20.3627,2.1688,0.0388431,127.3854,60.9699,0.403353,36.6288,31.6842,46.1423,229.3782,0.4812,0.291636364,1.563822691,-2.696935803,,,
345.3384,16.4468,20.3549,2.1516,0.0368739,130.5226,59.9169,0.385698,36.7605,31.387,46.1449,229.2258,0.4984,0.302060606,1.56538141,-2.635926143,,,
345.4908,14.8466,20.3472,2.1343,0.0349048,133.6597,58.8638,0.368043,36.8922,31.0899,46.1476,229.0733,0.5157,0.312545455,1.566934554,-2.576649752,,,
345.6432,14.75,20.2334,2.1407,0.0315886,133.7192,59.8519,0.383153,36.9985,31.1117,45.9792,229.7137,0.5093,0.308666667,1.568184117,-2.598343573,,,
345.7956,14.75,20.1128,2.1486,0.0281858,133.581,60.9712,0.400367,37.1032,31.154,45.7999,230.405,0.5014,0.303878788,1.569411367,-2.625500959,,,
345.948,14.75,19.9922,2.1565,0.0247831,133.4428,62.0904,0.417581,37.2079,31.1963,45.6205,231.0962,0.4935,0.299090909,1.570635159,-2.65308965,,,
346.1004,14.75,19.9407,2.1588,0.0260933,134.5009,61.9118,0.424068,37.047,31.3164,45.5474,231.16,0.4912,0.29769697,1.568753045,-2.661204845,,,
346.2528,14.75,19.9249,2.1582,0.0298445,136.1785,61.0609,0.424999,36.7486,31.4769,45.5293,230.8987,0.4918,0.298060606,1.565240799,-2.65908418,,,
346.4052,14.75,19.9092,2.1576,0.0335956,137.8561,60.2101,0.425929,36.4502,31.6373,45.5112,230.6375,0.4924,0.298424242,1.561699916,-2.656966101,,,
346.5576,14.75,19.862,2.1342,0.0388819,138.8049,59.1805,0.429977,36.4507,31.7591,45.5031,230.3378,0.5158,0.312606061,1.561705873,-2.576312926,,,
346.71,14.75,19.7631,2.0729,0.0466948,138.5544,57.8567,0.439157,36.9431,31.8171,45.5116,229.9749,0.5771,0.349757576,1.567533336,-2.38123398,,,
346.8624,14.75,19.6642,2.0117,0.0545077,138.3039,56.5329,0.448336,37.4355,31.8751,45.52,229.612,0.6383,0.386848485,1.573283638,-2.2061389,,,
347.0148,14.75,19.5775,1.9616,0.0602685,137.7546,55.6005,0.454476,37.8747,31.9548,45.4969,229.3573,0.6884,0.417212121,1.578349202,-2.074874831,,,
347.1672,14.75,19.6049,2.0147,0.0469506,134.4271,58.3073,0.432361,37.8191,32.2357,45.1801,230.1085,0.6353,0.385030303,1.57771119,-2.214322856,,,
347.3196,14.75,19.6323,2.0678,0.0336326,131.0995,61.014,0.410246,37.7634,32.5166,44.8633,230.8596,0.5822,0.352848485,1.577071089,-2.365949473,,,
347.472,14.75,19.6596,2.121,0.0203146,127.772,63.7207,0.38813,37.7077,32.7975,44.5465,231.6108,0.529,0.320606061,1.576430043,-2.532415589,,,
347.6244,14.75,19.4736,2.1349,0.0210327,127.4346,63.8739,0.38275,38.1155,32.8899,44.6595,231.383,0.5151,0.312181818,1.581101621,-2.578672078,,,
347.7768,14.75,19.2395,2.14,0.0249101,127.7702,63.4523,0.381136,38.6276,32.9399,44.8691,230.9348,0.51,0.309090909,1.586897726,-2.595957573,,,
347.9292,14.75,19.0055,2.1452,0.0287874,128.1059,63.0307,0.379522,39.1396,32.9899,45.0787,230.4867,0.5048,0.305939394,1.592616383,-2.613760893,,,
348.0816,14.75,18.8141,2.149,0.0286653,128.2851,62.6399,0.387368,39.1427,32.8595,45.2501,230.4504,0.501,0.303636364,1.592650779,-2.626887374,,,
348.234,14.75,18.6598,2.1518,0.0250731,128.3286,62.2758,0.403423,38.7041,32.5726,45.3884,230.7716,0.4982,0.301939394,1.587756973,-2.636623385,,,
348.3864,14.75,18.5056,2.1546,0.021481,128.3721,61.9117,0.419477,38.2655,32.2857,45.5266,231.0927,0.4954,0.300242424,1.582807392,-2.646414269,,,
348.5388,14.75,18.4018,2.1591,0.0211193,128.9025,61.6773,0.431473,37.8293,32.1044,45.6187,231.3321,0.4909,0.297515152,1.577828305,-2.662266149,,,
348.6912,14.75,18.4459,2.1684,0.0302162,130.8586,61.8226,0.431583,37.3998,32.2322,45.5754,231.3321,0.4816,0.291878788,1.57286928,-2.695492365,,,
348.8436,14.75,18.4899,2.1778,0.0393131,132.8147,61.9679,0.431693,36.9704,32.3601,45.5322,231.3321,0.4722,0.286181818,1.567854149,-2.729734347,,,
348.996,14.75,18.534,2.1871,0.0484099,134.7708,62.1132,0.431803,36.5409,32.4879,45.4889,231.3321,0.4629,0.280545455,1.56277924,-2.764289554,,,
349.1484,14.75,18.7024,2.18,0.0404323,135.8284,60.8872,0.440459,36.5669,31.8116,45.355,230.8657,0.47,0.284848485,1.563088144,-2.737846846,,,
349.3008,14.75,18.8742,2.1724,0.0319944,136.8619,59.6242,0.449345,36.6051,31.1137,45.2187,230.3867,0.4776,0.289454545,1.563541598,-2.709981005,,,
349.4532,14.75,19.046,2.1649,0.0235565,137.8953,58.3613,0.458232,36.6433,30.4157,45.0824,229.9077,0.4851,0.294,1.563994578,-2.682913179,,,
349.6056,14.75,19.0792,2.1573,0.022499,136.8787,57.1327,0.453785,36.776,30.4764,45.0362,229.8109,0.4927,0.298606061,1.565564491,-2.655908029,,,
349.758,14.75,19.0509,2.1498,0.0247122,134.9538,55.9195,0.443428,36.9506,30.8732,45.0298,229.8835,0.5002,0.303151515,1.567621495,-2.629663528,,,
349.9104,14.75,19.0227,2.1422,0.0269255,133.0287,54.7062,0.433072,37.1253,31.27,45.0235,229.9561,0.5078,0.307757576,1.569669972,-2.603467491,,,
350.0628,14.75,19.0365,2.1345,0.030894,132.5536,53.824,0.433931,37.238,31.4907,45.0165,230.1662,0.5155,0.312424242,1.570986348,-2.577323599,,,
350.2152,14.75,19.1104,2.1267,0.0373666,134.1471,53.4141,0.450792,37.2626,31.46,45.0086,230.5726,0.5233,0.317151515,1.571273155,-2.551235339,,,
350.3676,14.75,19.1843,2.119,0.0438393,135.7406,53.0042,0.467652,37.2871,31.4293,45.0007,230.979,0.531,0.321818182,1.571558607,-2.525860193,,,
350.52,14.75,19.308,2.1167,0.0501247,137.192,52.4791,0.480103,37.2865,31.3428,44.9998,231.3321,0.5333,0.323212121,1.571551619,-2.518351943,,,
350.6724,14.75,19.7616,2.1506,0.0551708,137.7023,51.1921,0.463361,37.1191,30.8869,45.0454,231.3321,0.4994,0.302666667,1.569597438,-2.632444126,,,
350.8248,14.75,20.2151,2.1846,0.0602169,138.2126,49.905,0.446619,36.9518,30.4311,45.091,231.3321,0.4654,0.282060606,1.567635599,-2.754932762,,,
350.9772,14.75,20.6687,2.2186,0.065263,138.7229,48.618,0.429878,36.7845,29.9752,45.1365,231.3321,0.4314,0.261454545,1.565664857,-2.886717715,,,
351.1296,14.75,20.7341,2.1491,0.0638305,138.3243,49.0705,0.44489,36.671,30.502,45.1909,231.5851,0.5009,0.303575758,1.564322753,-2.627234151,,,
351.282,14.75,20.7312,2.0615,0.0612582,137.7658,49.8292,0.46549,36.567,31.2018,45.2469,231.8827,0.5885,0.356666667,1.563089332,-2.347252409,,,
351.4344,14.75,20.7283,1.9738,0.058686,137.2073,50.5877,0.486089,36.4629,31.9015,45.3029,232.1803,0.6762,0.409818182,1.561851206,-2.105937612,,,
351.5868,14.75,20.3451,1.9648,0.0509194,135.548,52.4471,0.486513,36.5176,32.0367,45.2575,231.7452,0.6852,0.415272727,1.562502227,-2.08296886,,,
351.7392,14.75,19.6744,2.0152,0.0392272,133.0567,55.1383,0.471688,36.6922,31.7453,45.1355,230.7563,0.6348,0.384727273,1.564573752,-2.215690605,,,
351.8916,14.75,19.0038,2.0655,0.027535,130.5655,57.8295,0.456864,36.8667,31.4539,45.0135,229.7675,0.5845,0.354242424,1.566634265,-2.359100216,,,
352.044,14.75,18.5256,2.108,0.0208295,128.1731,59.6908,0.44164,37.0806,31.365,45.0035,229.4633,0.542,0.328484848,1.569146753,-2.490241131,,,
352.1964,14.75,18.5214,2.1313,0.0264092,126.0245,59.5078,0.425429,37.3913,31.7751,45.2695,230.8459,0.5187,0.314363636,1.572770565,-2.566573286,,,
352.3488,14.75,18.5173,2.1546,0.0319889,123.8758,59.3248,0.409219,37.7021,32.1851,45.5354,232.2284,0.4954,0.300242424,1.576365541,-2.646414269,,,
352.5012,14.75,18.513,2.1776,0.0374826,121.7963,59.1594,0.393092,38.01,32.5915,45.7973,233.6001,0.4724,0.28630303,1.57989787,-2.728998722,,,
352.6536,14.75,18.4865,2.1679,0.0321463,128.4237,61.2159,0.387563,37.969,32.5445,45.5478,233.6001,0.4821,0.292181818,1.579429159,-2.693689752,,,
352.806,14.75,18.46,2.1583,0.0268099,135.0511,63.2723,0.382033,37.9279,32.4975,45.2983,233.6001,0.4917,0.298,1.578958797,-2.659437444,,,
352.9584,14.75,18.4335,2.1486,0.0214736,141.6785,65.3288,0.376504,37.8869,32.4505,45.0489,233.6001,0.5014,0.303878788,1.578489072,-2.625500959,,,
353.1108,14.75,18.6756,2.1492,0.0202356,142.546,64.2127,0.380677,37.9383,32.5229,45.0168,233.7082,0.5008,0.303515152,1.579077866,-2.627580997,,,
353.2632,14.75,19.0186,2.1537,0.0205364,141.251,61.9056,0.388493,38.0245,32.6401,45.0662,233.857,0.4963,0.300787879,1.580063512,-2.643261177,,,
353.4156,14.75,19.3616,2.1582,0.0208372,139.956,59.5985,0.396308,38.1107,32.7573,45.1157,234.0058,0.4918,0.298060606,1.581046926,-2.65908418,,,
353.568,14.75,19.5945,2.143,0.0269547,138.0597,57.5033,0.401379,38.221,33.0538,45.1815,233.7644,0.507,0.307272727,1.582302046,-2.60620644,,,
353.7204,14.75,19.6908,2.1034,0.0402918,135.4171,55.671,0.403043,38.3611,33.5728,45.2674,233.0386,0.5466,0.331272727,1.583891052,-2.475559768,,,
353.8728,14.75,19.787,2.0639,0.053629,132.7745,53.8388,0.404707,38.5011,34.0919,45.3534,232.3129,0.5861,0.355212121,1.585473138,-2.354351392,,,
354.0252,14.75,19.8746,2.0391,0.0627474,130.7348,53.0397,0.403389,38.6238,34.358,45.4555,231.9036,0.6109,0.370242424,1.586855,-2.282357777,,,
354.1776,14.75,19.9187,2.0889,0.0505716,131.7384,57.4551,0.387019,38.6588,33.3474,45.6394,233.092,0.5611,0.340060606,1.587248369,-2.430077203,,,
354.33,14.75,19.9629,2.1387,0.0383958,132.742,61.8706,0.370649,38.6938,32.3369,45.8232,234.2805,0.5113,0.309878788,1.587641383,-2.591535107,,,
354.4824,14.75,20.007,2.1885,0.0262201,133.7456,66.286,0.354278,38.7288,31.3263,46.0071,235.4689,0.4615,0.27969697,1.588034041,-2.769551456,,,
354.6348,14.75,20.2308,2.1892,0.0240808,135.1169,66.5477,0.351073,39.257,31.9953,46.2222,234.5694,0.4608,0.279272727,1.593917108,-2.772188396,,,
354.7872,14.75,20.4781,2.1836,0.0232519,136.536,66.2671,0.349586,39.8496,32.8836,46.4415,233.3973,0.4664,0.282666667,1.600423966,-2.751204111,,,
354.9396,14.75,20.7253,2.1779,0.022423,137.9552,65.9865,0.348099,40.4421,33.7719,46.6607,232.2252,0.4721,0.286121212,1.606833699,-2.730102276,,,
355.092,14.75,20.8076,2.1798,0.0251677,136.3115,66.4512,0.352916,40.3694,34.1231,46.8444,231.534,0.4702,0.284969697,1.606052295,-2.737107778,,,
355.2444,14.75,20.7817,2.1868,0.0302588,132.6569,67.4051,0.36187,39.8598,34.1216,47.0047,231.1584,0.4632,0.280727273,1.600535115,-2.763164075,,,
355.3968,14.75,20.7558,2.1937,0.0353498,129.0023,68.359,0.370824,39.3503,34.1202,47.1651,230.7828,0.4563,0.276545455,1.594948048,-2.789236403,,,
355.5492,14.75,20.7246,2.1991,0.0387296,127.3711,68.9395,0.38149,39.0727,34.1555,47.3238,231.0539,0.4509,0.273272727,1.591873423,-2.809917336,,,
355.7016,14.75,20.6825,2.2013,0.0385203,129.9839,68.7369,0.395745,39.2813,34.2682,47.4789,232.6814,0.4487,0.271939394,1.594185852,-2.818413999,,,
355.854,14.75,20.6404,2.2034,0.0383109,132.5966,68.5343,0.41,39.49,34.3809,47.6341,234.3089,0.4466,0.270666667,1.596487134,-2.826563403,,,
356.0064,14.75,20.5985,2.2056,0.0381146,135.0757,68.231,0.423222,39.7003,34.5018,47.8167,235.839,0.4444,0.269333333,1.598793789,-2.835142077,,,
356.1588,14.75,20.5611,2.2076,0.0382157,134.5045,65.6301,0.412874,39.9492,34.8108,48.6234,235.1477,0.4424,0.268121212,1.601508087,-2.842977804,,,
356.3112,14.75,20.5238,2.2096,0.0383169,133.9333,63.0291,0.402527,40.1982,35.1197,49.4302,234.4565,0.4404,0.266909091,1.604206607,-2.850849036,,,
356.4636,14.75,20.4864,2.2116,0.038418,133.3622,60.4282,0.392179,40.4471,35.4287,50.237,233.7652,0.4384,0.26569697,1.606887389,-2.858756096,,,
356.616,14.75,20.476,2.2071,0.0352233,133.5319,61.8202,0.389982,41.0911,35.7472,50.6359,233.0739,0.4429,0.268424242,1.613747767,-2.841015556,,,
356.7684,14.75,20.4741,2.2005,0.0309944,133.9341,64.4652,0.390342,41.8591,36.0686,50.9067,232.3826,0.4495,0.272424242,1.621789886,-2.815319493,,,
356.9208,14.75,20.4722,2.194,0.0267655,134.3363,67.1102,0.390703,42.6271,36.39,51.1776,231.6913,0.456,0.276363636,1.629685788,-2.790378907,,,
357.0732,14.75,20.346,2.189,0.0231729,134.8608,67.5498,0.393322,42.9002,68.1463,51.3022,231.5979,0.461,0.279393939,1.632459317,-2.771434576,,,
357.2256,14.75,20.0854,2.1858,0.0202686,135.5178,65.6031,0.398386,42.6376,133.9141,51.2685,232.1513,0.4642,0.281333333,1.629792751,-2.759417733,,,
357.378,14.75,19.8248,2.1826,0.0173643,136.1749,63.6565,0.40345,42.3751,199.6819,51.2349,232.7047,0.4674,0.283272727,1.627110736,-2.747483445,,,
357.5304,14.75,19.611,2.1802,0.01592,136.7056,62.4322,0.408385,42.1023,239.2667,51.2493,233.1752,0.4698,0.284727273,1.624305821,-2.738586228,,,
357.6828,14.75,19.5854,2.1809,0.0203353,136.7299,64.1068,0.412804,41.788,173.775,51.4569,233.3131,0.4691,0.28430303,1.621051586,-2.741176546,,,
357.8352,14.75,19.5597,2.1816,0.0247505,136.7542,65.7814,0.417222,41.4737,108.2833,51.6644,233.451,0.4684,0.283878788,1.617772782,-2.743770732,,,
357.9876,14.75,19.5341,2.1823,0.0291658,136.7785,67.4559,0.421641,41.1595,42.7916,51.8719,233.5889,0.4677,0.283454545,1.61447009,-2.746368798,,,
358.14,14.75,19.503,2.1778,0.0261713,137.1382,66.0107,0.415121,41.4411,36.8158,51.9367,233.8301,0.4722,0.286181818,1.617431275,-2.729734347,,,
358.2924,14.75,19.4715,2.1728,0.0225205,137.5276,64.2891,0.407632,41.7754,36.1113,51.9888,234.0805,0.4772,0.289212121,1.620920617,-2.711436538,,,
358.4448,14.75,19.44,2.1678,0.0188697,137.917,62.5675,0.400143,42.1097,35.4069,52.0409,234.3309,0.4822,0.292242424,1.624382147,-2.693329453,,,
358.5972,14.75,19.422,2.1624,0.0192415,137.9584,62.6309,0.398351,41.5157,35.0949,52.2793,234.2618,0.4876,0.295515152,1.618212365,-2.67398349,,,
358.7496,14.75,19.4117,2.1567,0.0218977,137.8021,63.7081,0.399795,40.3945,35.0058,52.6236,234.0115,0.4933,0.298969697,1.606322237,-2.653793816,,,
358.902,14.75,19.4014,2.151,0.024554,137.6458,64.7853,0.401238,39.2733,34.9167,52.9679,233.7611,0.499,0.302424242,1.594097395,-2.633836095,,,
359.0544,14.75,19.3903,2.1496,0.0268261,137.7745,64.9914,0.401405,38.7877,35.0154,53.1721,233.6001,0.5004,0.303272727,1.588694028,-2.628969074,,,
359.2068,14.75,19.3774,2.1562,0.0284062,138.4167,63.628,0.399272,39.447,35.4526,53.1242,233.6001,0.4938,0.299272727,1.59601398,-2.652033935,,,
359.3592,14.75,19.3646,2.1627,0.0299863,139.0589,62.2647,0.397139,40.1064,35.8897,53.0763,233.6001,0.4873,0.295333333,1.603213681,-2.675052632,,,
359.5116,14.75,19.3591,2.1685,0.0311403,139.524,61.2474,0.395374,40.7246,36.2625,53.0615,233.6419,0.4815,0.291818182,1.609856827,-2.695853112,,,
359.664,14.75,19.4418,2.1649,0.0271231,137.8393,64.4297,0.398079,40.8426,35.8542,53.4484,234.1917,0.4851,0.294,1.611113381,-2.682913179,,,
359.8164,14.75,19.5246,2.1614,0.023106,136.1546,67.612,0.400784,40.9606,35.446,53.8352,234.7414,0.4886,0.296121212,1.61236631,-2.670424427,,,
359.9688,14.75,19.6074,2.1578,0.0190888,134.4699,70.7944,0.403489,41.0786,35.0377,54.2221,235.2912,0.4922,0.29830303,1.613615634,-2.65767184,,,
360.1212,14.75,19.6778,2.1668,0.0245375,135.1144,69.3013,0.393872,41.0133,35.1285,54.6675,234.9665,0.4832,0.292848485,1.612924715,-2.689730575,,,
360.2736,14.75,19.745,2.179,0.0324231,136.3585,66.6048,0.381083,40.9008,35.3477,55.128,234.4168,0.471,0.285454545,1.611731803,-2.734154649,,,
